segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason
31,0.2100000000019023,0.0001166369725192968,0.06999995992965498,17.78948325826568,0.0,17.71420657510973,inf,inf,GEOMETRICALLY_UNREACHABLE
31,0.0,0.00013568649205842592,0.06999995993103884,17.579483259127787,0.0,17.50420657597184,inf,inf,GEOMETRICALLY_UNREACHABLE
32,0.7500000000067826,0.00014929325678871556,0.06999995993202732,17.429483644924343,0.0,17.354206961768394,inf,inf,GEOMETRICALLY_UNREACHABLE
32,0.75,0.00014929325678933084,0.06999995993202732,17.42948364491756,0.0,17.354206961761612,inf,inf,GEOMETRICALLY_UNREACHABLE
32,0.5,0.00017197125624046945,0.06999995993367478,17.179483645946142,0.0,17.104206962790194,inf,inf,GEOMETRICALLY_UNREACHABLE
32,0.25,0.00019464925569160808,0.06999995993532224,16.929483646974727,0.0,16.85420696381878,inf,inf,GEOMETRICALLY_UNREACHABLE
32,0.0,0.00021732725514274663,0.0699999599369697,16.67948364800331,0.0,16.60420696484736,inf,inf,GEOMETRICALLY_UNREACHABLE
33,0.34000000000307934,0.0002461268494545787,0.06999995993906187,16.361999799225206,0.0,16.286723116069258,inf,inf,GEOMETRICALLY_UNREACHABLE
33,0.25,0.0002542909292572675,0.06999995993965495,16.271999799592418,0.0,16.19672311643647,inf,inf,GEOMETRICALLY_UNREACHABLE
33,0.0,0.0002769689287084061,0.06999995994130241,16.021999800621,0.0,15.946723117465053,inf,inf,GEOMETRICALLY_UNREACHABLE
34,0.09068136116972511,0.00034665778566773394,0.06999995994636501,15.253756807861054,0.0,15.178480124705107,inf,inf,GEOMETRICALLY_UNREACHABLE
34,0.0,0.0003548221396192451,0.06624614099319077,15.163756792246383,0.0,15.088480109090437,inf,inf,GEOMETRICALLY_UNREACHABLE
35,0.7500000000067808,0.0003942156761741313,0.06999995994981989,14.729483376983747,0.0,14.6542066938278,inf,inf,GEOMETRICALLY_UNREACHABLE
35,0.75,0.0003942156761747464,0.06999995994981989,14.729483376976967,0.0,14.65420669382102,inf,inf,GEOMETRICALLY_UNREACHABLE
35,0.5,0.00041689367562588504,0.06999995995146735,14.479483378005549,0.0,14.404206694849602,inf,inf,GEOMETRICALLY_UNREACHABLE
35,0.25,0.0004395716750770236,0.06999995995311481,14.229483379034132,0.0,14.154206695878186,inf,inf,GEOMETRICALLY_UNREACHABLE
35,0.0,0.00046224967452816236,0.06999995995476227,13.979483380062716,0.0,13.904206696906769,inf,inf,GEOMETRICALLY_UNREACHABLE
36,0.2300000000020818,0.00047590028293100753,0.06999995995575392,13.829000437595797,0.0,13.75372375443985,inf,inf,GEOMETRICALLY_UNREACHABLE
36,0.0,0.0004967640424262437,0.0699999599572696,13.599000438540012,0.0,13.523723755384065,inf,inf,GEOMETRICALLY_UNREACHABLE
37,0.3500000000031655,0.0005121411947578501,0.06999995995838669,13.42948424839424,0.0,13.354207565238294,inf,inf,GEOMETRICALLY_UNREACHABLE
37,0.25,0.0005212123945385927,0.06999995995904566,13.329484248802508,0.0,13.254207565646562,inf,inf,GEOMETRICALLY_UNREACHABLE
37,0.0,0.0005438903939897312,0.06999995996069314,13.079484249831092,0.0,13.004207566675145,inf,inf,GEOMETRICALLY_UNREACHABLE
38,0.7500000000067808,0.0005574972888524745,0.06999995996168161,12.929483201060487,0.0,12.85420651790454,inf,inf,GEOMETRICALLY_UNREACHABLE
38,0.75,0.0005574972888530896,0.06999995996168161,12.929483201053706,0.0,12.85420651789776,inf,inf,GEOMETRICALLY_UNREACHABLE
38,0.5,0.0005801752883042283,0.06999995996332908,12.679483202082288,0.0,12.604206518926341,inf,inf,GEOMETRICALLY_UNREACHABLE
38,0.25,0.000602853287755367,0.06999995996497653,12.429483203110872,0.0,12.354206519954925,inf,inf,GEOMETRICALLY_UNREACHABLE
38,0.0,0.0006255312872065056,0.06999995996662399,12.179483204139455,0.0,12.104206520983508,inf,inf,GEOMETRICALLY_UNREACHABLE
39,0.6200000000056074,0.0006509305680287422,0.06999995996846915,11.899484071362552,0.0,11.824207388206606,inf,inf,GEOMETRICALLY_UNREACHABLE
39,0.5,0.0006618160077657974,0.06999995996925992,11.779484071850664,0.0,11.704207388694718,inf,inf,GEOMETRICALLY_UNREACHABLE
39,0.25,0.0006844940072169359,0.0699999599709074,11.529484072879248,0.0,11.454207389723301,inf,inf,GEOMETRICALLY_UNREACHABLE
39,0.0,0.0007071720066680746,0.06999995997255484,11.279484073907831,0.0,11.204207390751884,inf,inf,GEOMETRICALLY_UNREACHABLE
40,0.5400000000048844,0.0007210041074873759,0.06999995997355969,11.127000377184563,0.0,11.051723694028617,inf,inf,GEOMETRICALLY_UNREACHABLE
40,0.5,0.000724632587400001,0.06999995997382329,11.087000377344252,0.0,11.011723694188305,inf,inf,GEOMETRICALLY_UNREACHABLE
40,0.25,0.0007473105868511397,0.06999995997547075,10.837000378372835,0.0,10.761723695216888,inf,inf,GEOMETRICALLY_UNREACHABLE
40,0.0,0.0007699885863022783,0.0699999599771182,10.587000379401418,0.0,10.511723696245472,inf,inf,GEOMETRICALLY_UNREACHABLE
41,0.040000000000362496,0.0007851844012953794,0.06999995997822213,10.419483233948167,0.0,10.34420655079222,inf,inf,GEOMETRICALLY_UNREACHABLE
41,0.0,0.0007888128812075945,0.06999995997848572,10.379483234112378,0.0,10.304206550956431,inf,inf,GEOMETRICALLY_UNREACHABLE
42,0.40000000000361763,0.0008030984963585925,0.06999995997952352,10.22200004073148,0.0,10.146723357575533,inf,inf,GEOMETRICALLY_UNREACHABLE
42,0.25,0.0008167052960296039,0.06999995998051199,10.072000041345012,0.0,9.996723358189065,inf,inf,GEOMETRICALLY_UNREACHABLE
42,0.0,0.0008393832954807425,0.06999995998215945,9.822000042373595,0.0,9.746723359217649,inf,inf,GEOMETRICALLY_UNREACHABLE
43,0.30000000000271515,0.000924880783089126,0.06999995998837046,8.879484285628507,0.0,8.80420760247256,inf,inf,GEOMETRICALLY_UNREACHABLE
43,0.25,0.0009294163829795997,0.06999995998869994,8.829484285831509,0.0,8.754207602675562,inf,inf,GEOMETRICALLY_UNREACHABLE
43,0.0,0.0009520943824307383,0.06999995999034742,8.579484286860092,0.0,8.504207603704145,inf,inf,GEOMETRICALLY_UNREACHABLE
44,0.7500000000067808,0.0009657011471610278,0.06999995999133589,8.429484672656649,0.0,8.354207989500702,inf,inf,GEOMETRICALLY_UNREACHABLE
44,0.75,0.0009657011471616429,0.06999995999133589,8.429484672649869,0.0,8.354207989493922,inf,inf,GEOMETRICALLY_UNREACHABLE
44,0.5,0.0009883791466127818,0.06999995999298333,8.17948467367845,0.0,8.104207990522504,inf,inf,GEOMETRICALLY_UNREACHABLE
44,0.25,0.0010110571460639204,0.06999995999463081,7.929484674707034,0.0,7.854207991551086,inf,inf,GEOMETRICALLY_UNREACHABLE
44,0.0,0.0010337351455150588,0.06999995999627828,7.679484675735617,0.0,7.60420799257967,inf,inf,GEOMETRICALLY_UNREACHABLE
45,0.6500000000058774,0.0010564133702452834,0.06999995999792576,7.429482193310077,0.0,7.35420551015413,inf,inf,GEOMETRICALLY_UNREACHABLE
45,0.5,0.0010700201699164996,0.06999995999891424,7.27948219392135,0.0,7.204205510765402,inf,inf,GEOMETRICALLY_UNREACHABLE
45,0.25,0.0010926981693676384,0.06999996000056169,7.029482194949932,0.0,6.954205511793985,inf,inf,GEOMETRICALLY_UNREACHABLE
45,0.0,0.0011153761688187768,0.06999996000220916,6.779482195978516,0.0,6.704205512822568,inf,inf,GEOMETRICALLY_UNREACHABLE
46,0.4202611641154378,0.001129416398691182,0.06999996000322913,6.624704105379193,0.0,6.549427422223245,inf,inf,GEOMETRICALLY_UNREACHABLE
46,0.25,0.0011448611290366226,0.06999996000435112,6.454442941964266,0.0,6.3791662588083184,inf,inf,GEOMETRICALLY_UNREACHABLE
46,0.0,0.0011675156057636416,0.06769967892984421,6.204704097308582,0.0,6.129427414152635,inf,inf,GEOMETRICALLY_UNREACHABLE
47,0.7500000000067826,0.0012106236094333942,0.06999996000912848,5.729483931934601,0.0,5.654207248778653,inf,inf,GEOMETRICALLY_UNREACHABLE
47,0.75,0.0012106236094340096,0.06999996000912848,5.729483931927819,0.0,5.654207248771871,inf,inf,GEOMETRICALLY_UNREACHABLE
47,0.5,0.0012333016088851483,0.06999996001077595,5.479483932956401,0.0,5.404207249800454,inf,inf,GEOMETRICALLY_UNREACHABLE
