segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason,detail
25,0.19000000003958206,0.06999982686116368,9.46910572837621e-11,22.37276789273183,0.0,22.121027308512375,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
25,0.12,0.06999982686116367,9.369629754763265e-11,22.30276789269225,0.0,22.051027308472793,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
25,0.0,0.06999982686116368,9.199099514380368e-11,22.182767892692247,0.0,21.931027308472792,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
26,0.38000000007916057,0.06999982686116368,8.952848536161383e-11,22.009484155333244,0.0,21.75774357111379,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
26,0.36,0.0699998268611637,8.924426829318402e-11,21.989484155254086,0.0,21.73774357103463,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
26,0.24,0.0699998268611637,8.753896588935499e-11,21.869484155254085,0.0,21.61774357103463,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
26,0.12,0.0699998268611637,8.583366348552597e-11,21.74948415525408,0.0,21.497743571034626,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
26,0.0,0.0699998268611637,8.412836108169697e-11,21.629484155254083,0.0,21.377743571034628,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
27,0.750000000156259,0.06999982686116368,6.920693512460422e-11,20.579482049568515,0.0,20.32774146534906,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
27,0.72,0.06999982686116368,6.878060952142637e-11,20.549482049412255,0.0,20.2977414651928,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
27,0.6,0.06999982686116368,6.707530711759743e-11,20.429482049412254,0.0,20.1777414651928,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
27,0.48,0.0699998268611637,6.537000471376837e-11,20.309482049412257,0.0,20.0577414651928,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
27,0.36,0.06999982686116368,6.366470230993934e-11,20.189482049412256,0.0,19.9377414651928,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
