point_id,region_id,u_m,v_m,x_m,y_m,z_m,nx,ny,nz
244,30,-0.050000000,-0.000000000,0.000004536,0.070569008,19.025276605,-0.999999996,-0.000000073,-0.000090712
245,30,0.000000000,-0.000000000,0.000000000,0.070568795,19.075276605,-0.999999996,-0.000000073,-0.000090712
246,30,0.050000000,-0.000000000,-0.000004536,0.070568582,19.125276604,-0.999999996,-0.000000073,-0.000090712
247,30,0.100000000,-0.000000000,-0.000009071,0.070568369,19.175276604,-0.999999996,-0.000000073,-0.000090712
248,30,0.150000000,-0.000000000,-0.000013607,0.070568156,19.225276604,-0.999999996,-0.000000073,-0.000090712
249,31,-1.000000000,-0.000000000,0.000090712,0.070573053,18.075276609,-0.999999996,-0.000000073,-0.000090712
250,31,-0.950000000,-0.000000000,0.000086176,0.070572840,18.125276609,-0.999999996,-0.000000073,-0.000090712
251,31,-0.900000000,-0.000000000,0.000081641,0.070572627,18.175276608,-0.999999996,-0.000000073,-0.000090712
252,31,-0.850000000,-0.000000000,0.000077105,0.070572414,18.225276608,-0.999999996,-0.000000073,-0.000090712
253,31,-0.800000000,-0.000000000,0.000072570,0.070572202,18.275276608,-0.999999996,-0.000000073,-0.000090712
254,31,-0.750000000,-0.000000000,0.000068034,0.070571989,18.325276608,-0.999999996,-0.000000073,-0.000090712
255,32,-1.500000000,-0.000000000,0.000136068,0.070575182,17.575276611,-0.999999996,-0.000000073,-0.000090712
256,32,-1.450000000,-0.000000000,0.000131532,0.070574969,17.625276611,-0.999999996,-0.000000073,-0.000090712
257,32,-1.400000000,-0.000000000,0.000126997,0.070574756,17.675276610,-0.999999996,-0.000000073,-0.000090712
258,32,-1.350000000,-0.000000000,0.000122461,0.070574544,17.725276610,-0.999999996,-0.000000073,-0.000090712
259,32,-1.300000000,-0.000000000,0.000117926,0.070574331,17.775276610,-0.999999996,-0.000000073,-0.000090712
260,33,-2.400000000,-0.000000000,0.000217709,0.070579015,16.675276615,-0.999999996,-0.000000073,-0.000090712
261,33,-2.350000000,-0.000000000,0.000213173,0.070578802,16.725276614,-0.999999996,-0.000000073,-0.000090712
262,33,-2.300000000,-0.000000000,0.000208638,0.070578589,16.775276614,-0.999999996,-0.000000073,-0.000090712
263,33,-2.250000000,-0.000000000,0.000204102,0.070578376,16.825276614,-0.999999996,-0.000000073,-0.000090712
264,33,-2.200000000,-0.000000000,0.000199566,0.070578163,16.875276614,-0.999999996,-0.000000073,-0.000090712
265,33,-2.150000000,-0.000000000,0.000195031,0.070577950,16.925276614,-0.999999996,-0.000000073,-0.000090712
266,33,-2.100000000,-0.000000000,0.000190495,0.070577737,16.975276613,-0.999999996,-0.000000073,-0.000090712
267,33,-2.050000000,-0.000000000,0.000185960,0.070577524,17.025276613,-0.999999996,-0.000000073,-0.000090712
268,33,-2.000000000,-0.000000000,0.000181424,0.070577311,17.075276613,-0.999999996,-0.000000073,-0.000090712
269,33,-1.950000000,-0.000000000,0.000176888,0.070577098,17.125276613,-0.999999996,-0.000000073,-0.000090712
270,33,-1.900000000,-0.000000000,0.000172353,0.070576885,17.175276613,-0.999999996,-0.000000073,-0.000090712
271,33,-1.850000000,-0.000000000,0.000167817,0.070576673,17.225276612,-0.999999996,-0.000000073,-0.000090712
272,33,-1.800000000,-0.000000000,0.000163282,0.070576460,17.275276612,-0.999999996,-0.000000073,-0.000090712
273,33,-1.750000000,-0.000000000,0.000158746,0.070576247,17.325276612,-0.999999996,-0.000000073,-0.000090712
274,33,-1.700000000,-0.000000000,0.000154210,0.070576034,17.375276612,-0.999999996,-0.000000073,-0.000090712
275,33,-1.650000000,-0.000000000,0.000149675,0.070575821,17.425276611,-0.999999996,-0.000000073,-0.000090712
276,34,-2.550000000,-0.000000000,0.000231316,0.070579653,16.525276615,-0.999999996,-0.000000073,-0.000090712
277,35,-3.050000000,-0.000000000,0.000276672,0.070581782,16.025276617,-0.999999996,-0.000000073,-0.000090712
278,35,-3.000000000,-0.000000000,0.000272136,0.070581569,16.075276617,-0.999999996,-0.000000073,-0.000090712
279,35,-2.950000000,-0.000000000,0.000267600,0.070581357,16.125276617,-0.999999996,-0.000000073,-0.000090712
280,35,-2.900000000,-0.000000000,0.000263065,0.070581144,16.175276617,-0.999999996,-0.000000073,-0.000090712
281,35,-2.850000000,-0.000000000,0.000258529,0.070580931,16.225276616,-0.999999996,-0.000000073,-0.000090712
282,35,-2.800000000,-0.000000000,0.000253994,0.070580718,16.275276616,-0.999999996,-0.000000073,-0.000090712
283,35,-2.750000000,-0.000000000,0.000249458,0.070580505,16.325276616,-0.999999996,-0.000000073,-0.000090712
284,36,-3.900000000,-0.000000000,0.000353777,0.070585402,15.175276621,-0.999999996,-0.000000073,-0.000090712
285,36,-3.850000000,-0.000000000,0.000349241,0.070585189,15.225276621,-0.999999996,-0.000000073,-0.000090712
286,37,-4.200000000,-0.000000000,0.000380990,0.070586679,14.875276622,-0.999999996,-0.000000073,-0.000090712
287,38,-5.100000000,-0.000000000,0.000462631,0.070590511,13.975276626,-0.999999996,-0.000000073,-0.000090712
288,38,-5.050000000,-0.000000000,0.000458096,0.070590299,14.025276626,-0.999999996,-0.000000073,-0.000090712
289,38,-5.000000000,-0.000000000,0.000453560,0.070590086,14.075276625,-0.999999996,-0.000000073,-0.000090712
290,38,-4.950000000,-0.000000000,0.000449024,0.070589873,14.125276625,-0.999999996,-0.000000073,-0.000090712
291,38,-4.900000000,-0.000000000,0.000444489,0.070589660,14.175276625,-0.999999996,-0.000000073,-0.000090712
292,38,-4.850000000,-0.000000000,0.000439953,0.070589447,14.225276625,-0.999999996,-0.000000073,-0.000090712
293,38,-4.800000000,-0.000000000,0.000435418,0.070589234,14.275276624,-0.999999996,-0.000000073,-0.000090712
294,38,-4.750000000,-0.000000000,0.000430882,0.070589021,14.325276624,-0.999999996,-0.000000073,-0.000090712
295,38,-4.700000000,-0.000000000,0.000426346,0.070588808,14.375276624,-0.999999996,-0.000000073,-0.000090712
296,38,-4.650000000,-0.000000000,0.000421811,0.070588595,14.425276624,-0.999999996,-0.000000073,-0.000090712
297,38,-4.600000000,-0.000000000,0.000417275,0.070588382,14.475276624,-0.999999996,-0.000000073,-0.000090712
298,38,-4.550000000,-0.000000000,0.000412740,0.070588169,14.525276623,-0.999999996,-0.000000073,-0.000090712
299,38,-4.500000000,-0.000000000,0.000408204,0.070587957,14.575276623,-0.999999996,-0.000000073,-0.000090712
300,38,-4.450000000,-0.000000000,0.000403668,0.070587744,14.625276623,-0.999999996,-0.000000073,-0.000090712
301,38,-4.400000000,-0.000000000,0.000399133,0.070587531,14.675276623,-0.999999996,-0.000000073,-0.000090712
302,38,-4.350000000,-0.000000000,0.000394597,0.070587318,14.725276623,-0.999999996,-0.000000073,-0.000090712
303,39,-5.450000000,-0.000000000,0.000494380,0.070592002,13.625276627,-0.999999996,-0.000000073,-0.000090712
304,39,-5.400000000,-0.000000000,0.000489845,0.070591789,13.675276627,-0.999999996,-0.000000073,-0.000090712
305,39,-5.350000000,-0.000000000,0.000485309,0.070591576,13.725276627,-0.999999996,-0.000000073,-0.000090712
306,39,-5.300000000,-0.000000000,0.000480774,0.070591363,13.775276627,-0.999999996,-0.000000073,-0.000090712
307,39,-5.250000000,-0.000000000,0.000476238,0.070591150,13.825276626,-0.999999996,-0.000000073,-0.000090712
308,40,-6.000000000,-0.000000000,0.000544272,0.070594344,13.075276629,-0.999999996,-0.000000073,-0.000090712
309,40,-5.950000000,-0.000000000,0.000539736,0.070594131,13.125276629,-0.999999996,-0.000000073,-0.000090712
310,40,-5.900000000,-0.000000000,0.000535201,0.070593918,13.175276629,-0.999999996,-0.000000073,-0.000090712
311,40,-5.850000000,-0.000000000,0.000530665,0.070593705,13.225276629,-0.999999996,-0.000000073,-0.000090712
312,40,-5.800000000,-0.000000000,0.000526130,0.070593492,13.275276629,-0.999999996,-0.000000073,-0.000090712
313,40,-5.750000000,-0.000000000,0.000521594,0.070593279,13.325276628,-0.999999996,-0.000000073,-0.000090712
314,40,-5.700000000,-0.000000000,0.000517058,0.070593066,13.375276628,-0.999999996,-0.000000073,-0.000090712
315,40,-5.650000000,-0.000000000,0.000512523,0.070592853,13.425276628,-0.999999996,-0.000000073,-0.000090712
316,41,-6.900000000,-0.000000000,0.000625913,0.070598176,12.175276633,-0.999999996,-0.000000073,-0.000090712
317,41,-6.850000000,-0.000000000,0.000621377,0.070597963,12.225276633,-0.999999996,-0.000000073,-0.000090712
318,41,-6.800000000,-0.000000000,0.000616842,0.070597750,12.275276633,-0.999999996,-0.000000073,-0.000090712
319,41,-6.750000000,-0.000000000,0.000612306,0.070597537,12.325276633,-0.999999996,-0.000000073,-0.000090712
320,41,-6.700000000,-0.000000000,0.000607770,0.070597324,12.375276632,-0.999999996,-0.000000073,-0.000090712
321,41,-6.650000000,-0.000000000,0.000603235,0.070597112,12.425276632,-0.999999996,-0.000000073,-0.000090712
322,41,-6.600000000,-0.000000000,0.000598699,0.070596899,12.475276632,-0.999999996,-0.000000073,-0.000090712
323,41,-6.550000000,-0.000000000,0.000594164,0.070596686,12.525276632,-0.999999996,-0.000000073,-0.000090712
324,41,-6.500000000,-0.000000000,0.000589628,0.070596473,12.575276631,-0.999999996,-0.000000073,-0.000090712
325,41,-6.450000000,-0.000000000,0.000585092,0.070596260,12.625276631,-0.999999996,-0.000000073,-0.000090712
326,41,-6.400000000,-0.000000000,0.000580557,0.070596047,12.675276631,-0.999999996,-0.000000073,-0.000090712
327,41,-6.350000000,-0.000000000,0.000576021,0.070595834,12.725276631,-0.999999996,-0.000000073,-0.000090712
328,41,-6.300000000,-0.000000000,0.000571486,0.070595621,12.775276631,-0.999999996,-0.000000073,-0.000090712
329,41,-6.250000000,-0.000000000,0.000566950,0.070595408,12.825276630,-0.999999996,-0.000000073,-0.000090712
330,41,-6.200000000,-0.000000000,0.000562414,0.070595195,12.875276630,-0.999999996,-0.000000073,-0.000090712
331,41,-6.150000000,-0.000000000,0.000557879,0.070594982,12.925276630,-0.999999996,-0.000000073,-0.000090712
332,42,-7.800000000,-0.000000000,0.000707554,0.070602008,11.275276637,-0.999999996,-0.000000073,-0.000090712
333,42,-7.750000000,-0.000000000,0.000703018,0.070601795,11.325276637,-0.999999996,-0.000000073,-0.000090712
334,42,-7.700000000,-0.000000000,0.000698482,0.070601583,11.375276636,-0.999999996,-0.000000073,-0.000090712
335,42,-7.650000000,-0.000000000,0.000693947,0.070601370,11.425276636,-0.999999996,-0.000000073,-0.000090712
336,42,-7.600000000,-0.000000000,0.000689411,0.070601157,11.475276636,-0.999999996,-0.000000073,-0.000090712
337,42,-7.550000000,-0.000000000,0.000684876,0.070600944,11.525276636,-0.999999996,-0.000000073,-0.000090712
338,42,-7.500000000,-0.000000000,0.000680340,0.070600731,11.575276636,-0.999999996,-0.000000073,-0.000090712
339,42,-7.450000000,-0.000000000,0.000675804,0.070600518,11.625276635,-0.999999996,-0.000000073,-0.000090712
340,42,-7.400000000,-0.000000000,0.000671269,0.070600305,11.675276635,-0.999999996,-0.000000073,-0.000090712
341,42,-7.350000000,-0.000000000,0.000666733,0.070600092,11.725276635,-0.999999996,-0.000000073,-0.000090712
342,42,-7.300000000,-0.000000000,0.000662198,0.070599879,11.775276635,-0.999999996,-0.000000073,-0.000090712
343,42,-7.250000000,-0.000000000,0.000657662,0.070599666,11.825276635,-0.999999996,-0.000000073,-0.000090712
344,42,-7.200000000,-0.000000000,0.000653126,0.070599453,11.875276634,-0.999999996,-0.000000073,-0.000090712
345,43,-8.450000000,-0.000000000,0.000766516,0.070604776,10.625276640,-0.999999996,-0.000000073,-0.000090712
346,43,-8.400000000,-0.000000000,0.000761981,0.070604563,10.675276639,-0.999999996,-0.000000073,-0.000090712
347,43,-8.350000000,-0.000000000,0.000757445,0.070604350,10.725276639,-0.999999996,-0.000000073,-0.000090712
348,43,-8.300000000,-0.000000000,0.000752910,0.070604137,10.775276639,-0.999999996,-0.000000073,-0.000090712
349,43,-8.250000000,-0.000000000,0.000748374,0.070603924,10.825276639,-0.999999996,-0.000000073,-0.000090712
350,43,-8.200000000,-0.000000000,0.000743838,0.070603712,10.875276639,-0.999999996,-0.000000073,-0.000090712
351,43,-8.150000000,-0.000000000,0.000739303,0.070603499,10.925276638,-0.999999996,-0.000000073,-0.000090712
352,43,-8.100000000,-0.000000000,0.000734767,0.070603286,10.975276638,-0.999999996,-0.000000073,-0.000090712
353,43,-8.050000000,-0.000000000,0.000730232,0.070603073,11.025276638,-0.999999996,-0.000000073,-0.000090712
354,43,-8.000000000,-0.000000000,0.000725696,0.070602860,11.075276638,-0.999999996,-0.000000073,-0.000090712
355,43,-7.950000000,-0.000000000,0.000721160,0.070602647,11.125276637,-0.999999996,-0.000000073,-0.000090712
356,44,-8.700000000,-0.000000000,0.000789194,0.070605841,10.375276641,-0.999999996,-0.000000073,-0.000090712
357,45,-9.250000000,-0.000000000,0.000839086,0.070608183,9.825276643,-0.999999996,-0.000000073,-0.000090712
358,45,-9.200000000,-0.000000000,0.000834550,0.070607970,9.875276643,-0.999999996,-0.000000073,-0.000090712
359,45,-9.150000000,-0.000000000,0.000830015,0.070607757,9.925276642,-0.999999996,-0.000000073,-0.000090712
360,45,-9.100000000,-0.000000000,0.000825479,0.070607544,9.975276642,-0.999999996,-0.000000073,-0.000090712
361,45,-9.050000000,-0.000000000,0.000820944,0.070607331,10.025276642,-0.999999996,-0.000000073,-0.000090712
362,45,-9.000000000,-0.000000000,0.000816408,0.070607118,10.075276642,-0.999999996,-0.000000073,-0.000090712
363,45,-8.950000000,-0.000000000,0.000811872,0.070606905,10.125276642,-0.999999996,-0.000000073,-0.000090712
364,45,-8.900000000,-0.000000000,0.000807337,0.070606692,10.175276641,-0.999999996,-0.000000073,-0.000090712
365,45,-8.850000000,-0.000000000,0.000802801,0.070606479,10.225276641,-0.999999996,-0.000000073,-0.000090712
366,46,-10.500000000,-0.000000000,0.000952476,0.070613505,8.575276648,-0.999999996,-0.000000073,-0.000090712
367,46,-10.450000000,-0.000000000,0.000947940,0.070613292,8.625276648,-0.999999996,-0.000000073,-0.000090712
368,46,-10.400000000,-0.000000000,0.000943405,0.070613079,8.675276648,-0.999999996,-0.000000073,-0.000090712
369,46,-10.350000000,-0.000000000,0.000938869,0.070612867,8.725276647,-0.999999996,-0.000000073,-0.000090712
370,46,-10.300000000,-0.000000000,0.000934334,0.070612654,8.775276647,-0.999999996,-0.000000073,-0.000090712
371,46,-10.250000000,-0.000000000,0.000929798,0.070612441,8.825276647,-0.999999996,-0.000000073,-0.000090712
372,46,-10.200000000,-0.000000000,0.000925262,0.070612228,8.875276647,-0.999999996,-0.000000073,-0.000090712
373,47,-11.400000000,-0.000000000,0.001034117,0.070617338,7.675276652,-0.999999996,-0.000000073,-0.000090712
374,47,-11.350000000,-0.000000000,0.001029581,0.070617125,7.725276651,-0.999999996,-0.000000073,-0.000090712
375,47,-11.300000000,-0.000000000,0.001025046,0.070616912,7.775276651,-0.999999996,-0.000000073,-0.000090712
376,47,-11.250000000,-0.000000000,0.001020510,0.070616699,7.825276651,-0.999999996,-0.000000073,-0.000090712
377,47,-11.200000000,-0.000000000,0.001015974,0.070616486,7.875276651,-0.999999996,-0.000000073,-0.000090712
378,47,-11.150000000,-0.000000000,0.001011439,0.070616273,7.925276651,-0.999999996,-0.000000073,-0.000090712
379,47,-11.100000000,-0.000000000,0.001006903,0.070616060,7.975276650,-0.999999996,-0.000000073,-0.000090712
380,47,-11.050000000,-0.000000000,0.001002368,0.070615847,8.025276650,-0.999999996,-0.000000073,-0.000090712
381,47,-11.000000000,-0.000000000,0.000997832,0.070615634,8.075276650,-0.999999996,-0.000000073,-0.000090712
382,47,-10.950000000,-0.000000000,0.000993296,0.070615421,8.125276650,-0.999999996,-0.000000073,-0.000090712
383,47,-10.900000000,-0.000000000,0.000988761,0.070615208,8.175276650,-0.999999996,-0.000000073,-0.000090712
384,47,-10.850000000,-0.000000000,0.000984225,0.070614996,8.225276649,-0.999999996,-0.000000073,-0.000090712
385,47,-10.800000000,-0.000000000,0.000979690,0.070614783,8.275276649,-0.999999996,-0.000000073,-0.000090712
386,47,-10.750000000,-0.000000000,0.000975154,0.070614570,8.325276649,-0.999999996,-0.000000073,-0.000090712
387,47,-10.700000000,-0.000000000,0.000970618,0.070614357,8.375276649,-0.999999996,-0.000000073,-0.000090712
388,47,-10.650000000,-0.000000000,0.000966083,0.070614144,8.425276649,-0.999999996,-0.000000073,-0.000090712
389,48,-12.300000000,-0.000000000,0.001115758,0.070621170,6.775276655,-0.999999996,-0.000000073,-0.000090712
390,48,-12.250000000,-0.000000000,0.001111222,0.070620957,6.825276655,-0.999999996,-0.000000073,-0.000090712
391,48,-12.200000000,-0.000000000,0.001106686,0.070620744,6.875276655,-0.999999996,-0.000000073,-0.000090712
392,48,-12.150000000,-0.000000000,0.001102151,0.070620531,6.925276655,-0.999999996,-0.000000073,-0.000090712
393,48,-12.100000000,-0.000000000,0.001097615,0.070620318,6.975276655,-0.999999996,-0.000000073,-0.000090712
394,48,-12.050000000,-0.000000000,0.001093080,0.070620105,7.025276654,-0.999999996,-0.000000073,-0.000090712
395,48,-12.000000000,-0.000000000,0.001088544,0.070619892,7.075276654,-0.999999996,-0.000000073,-0.000090712
396,48,-11.950000000,-0.000000000,0.001084008,0.070619679,7.125276654,-0.999999996,-0.000000073,-0.000090712
397,48,-11.900000000,-0.000000000,0.001079473,0.070619467,7.175276654,-0.999999996,-0.000000073,-0.000090712
398,48,-11.850000000,-0.000000000,0.001074937,0.070619254,7.225276654,-0.999999996,-0.000000073,-0.000090712
399,48,-11.800000000,-0.000000000,0.001070402,0.070619041,7.275276653,-0.999999996,-0.000000073,-0.000090712
400,48,-11.750000000,-0.000000000,0.001065866,0.070618828,7.325276653,-0.999999996,-0.000000073,-0.000090712
401,48,-11.700000000,-0.000000000,0.001061330,0.070618615,7.375276653,-0.999999996,-0.000000073,-0.000090712
402,48,-11.650000000,-0.000000000,0.001056795,0.070618402,7.425276653,-0.999999996,-0.000000073,-0.000090712
403,49,-12.850000000,-0.000000000,0.001165649,0.070623512,6.225276658,-0.999999996,-0.000000073,-0.000090712
404,49,-12.800000000,-0.000000000,0.001161114,0.070623299,6.275276657,-0.999999996,-0.000000073,-0.000090712
405,49,-12.750000000,-0.000000000,0.001156578,0.070623086,6.325276657,-0.999999996,-0.000000073,-0.000090712
406,49,-12.700000000,-0.000000000,0.001152042,0.070622873,6.375276657,-0.999999996,-0.000000073,-0.000090712
407,49,-12.650000000,-0.000000000,0.001147507,0.070622660,6.425276657,-0.999999996,-0.000000073,-0.000090712
408,49,-12.600000000,-0.000000000,0.001142971,0.070622447,6.475276657,-0.999999996,-0.000000073,-0.000090712
409,49,-12.550000000,-0.000000000,0.001138436,0.070622234,6.525276656,-0.999999996,-0.000000073,-0.000090712
410,49,-12.500000000,-0.000000000,0.001133900,0.070622021,6.575276656,-0.999999996,-0.000000073,-0.000090712
411,49,-12.450000000,-0.000000000,0.001129364,0.070621809,6.625276656,-0.999999996,-0.000000073,-0.000090712
412,50,-14.100000000,-0.000000000,0.001279039,0.070628834,4.975276663,-0.999999996,-0.000000073,-0.000090712
413,50,-14.050000000,-0.000000000,0.001274504,0.070628622,5.025276663,-0.999999996,-0.000000073,-0.000090712
414,50,-14.000000000,-0.000000000,0.001269968,0.070628409,5.075276662,-0.999999996,-0.000000073,-0.000090712
415,50,-13.950000000,-0.000000000,0.001265432,0.070628196,5.125276662,-0.999999996,-0.000000073,-0.000090712
416,50,-13.900000000,-0.000000000,0.001260897,0.070627983,5.175276662,-0.999999996,-0.000000073,-0.000090712
417,50,-13.850000000,-0.000000000,0.001256361,0.070627770,5.225276662,-0.999999996,-0.000000073,-0.000090712
418,50,-13.800000000,-0.000000000,0.001251826,0.070627557,5.275276662,-0.999999996,-0.000000073,-0.000090712
419,50,-13.750000000,-0.000000000,0.001247290,0.070627344,5.325276661,-0.999999996,-0.000000073,-0.000090712
420,50,-13.700000000,-0.000000000,0.001242754,0.070627131,5.375276661,-0.999999996,-0.000000073,-0.000090712
421,50,-13.650000000,-0.000000000,0.001238219,0.070626918,5.425276661,-0.999999996,-0.000000073,-0.000090712
422,50,-13.600000000,-0.000000000,0.001233683,0.070626705,5.475276661,-0.999999996,-0.000000073,-0.000090712
423,50,-13.550000000,-0.000000000,0.001229148,0.070626492,5.525276661,-0.999999996,-0.000000073,-0.000090712
424,50,-13.500000000,-0.000000000,0.001224612,0.070626280,5.575276660,-0.999999996,-0.000000073,-0.000090712
425,50,-13.450000000,-0.000000000,0.001220076,0.070626067,5.625276660,-0.999999996,-0.000000073,-0.000090712
426,50,-13.400000000,-0.000000000,0.001215541,0.070625854,5.675276660,-0.999999996,-0.000000073,-0.000090712
427,50,-13.350000000,-0.000000000,0.001211005,0.070625641,5.725276660,-0.999999996,-0.000000073,-0.000090712
428,51,-14.500000000,-0.000000000,0.001315324,0.070630538,4.575276664,-0.999999996,-0.000000073,-0.000090712
429,51,-14.450000000,-0.000000000,0.001310788,0.070630325,4.625276664,-0.999999996,-0.000000073,-0.000090712
430,51,-14.400000000,-0.000000000,0.001306253,0.070630112,4.675276664,-0.999999996,-0.000000073,-0.000090712
431,51,-14.350000000,-0.000000000,0.001301717,0.070629899,4.725276664,-0.999999996,-0.000000073,-0.000090712
432,51,-14.300000000,-0.000000000,0.001297182,0.070629686,4.775276664,-0.999999996,-0.000000073,-0.000090712
433,51,-14.250000000,-0.000000000,0.001292646,0.070629473,4.825276663,-0.999999996,-0.000000073,-0.000090712
434,52,-15.000000000,-0.000000000,0.001360680,0.070632667,4.075276667,-0.999999996,-0.000000073,-0.000090712
435,52,-14.950000000,-0.000000000,0.001356144,0.070632454,4.125276666,-0.999999996,-0.000000073,-0.000090712
436,52,-14.900000000,-0.000000000,0.001351609,0.070632241,4.175276666,-0.999999996,-0.000000073,-0.000090712
437,52,-14.850000000,-0.000000000,0.001347073,0.070632028,4.225276666,-0.999999996,-0.000000073,-0.000090712
438,52,-14.800000000,-0.000000000,0.001342538,0.070631815,4.275276666,-0.999999996,-0.000000073,-0.000090712
439,52,-14.750000000,-0.000000000,0.001338002,0.070631602,4.325276666,-0.999999996,-0.000000073,-0.000090712
440,52,-14.700000000,-0.000000000,0.001333466,0.070631389,4.375276665,-0.999999996,-0.000000073,-0.000090712
441,53,-15.900000000,-0.000000000,0.001442321,0.070636499,3.175276670,-0.999999996,-0.000000073,-0.000090712
442,53,-15.850000000,-0.000000000,0.001437785,0.070636286,3.225276670,-0.999999996,-0.000000073,-0.000090712
443,53,-15.800000000,-0.000000000,0.001433250,0.070636073,3.275276670,-0.999999996,-0.000000073,-0.000090712
444,53,-15.750000000,-0.000000000,0.001428714,0.070635860,3.325276670,-0.999999996,-0.000000073,-0.000090712
445,53,-15.700000000,-0.000000000,0.001424178,0.070635647,3.375276669,-0.999999996,-0.000000073,-0.000090712
446,53,-15.650000000,-0.000000000,0.001419643,0.070635435,3.425276669,-0.999999996,-0.000000073,-0.000090712
447,53,-15.600000000,-0.000000000,0.001415107,0.070635222,3.475276669,-0.999999996,-0.000000073,-0.000090712
448,53,-15.550000000,-0.000000000,0.001410572,0.070635009,3.525276669,-0.999999996,-0.000000073,-0.000090712
449,53,-15.500000000,-0.000000000,0.001406036,0.070634796,3.575276669,-0.999999996,-0.000000073,-0.000090712
450,53,-15.450000000,-0.000000000,0.001401500,0.070634583,3.625276668,-0.999999996,-0.000000073,-0.000090712
451,53,-15.400000000,-0.000000000,0.001396965,0.070634370,3.675276668,-0.999999996,-0.000000073,-0.000090712
452,53,-15.350000000,-0.000000000,0.001392429,0.070634157,3.725276668,-0.999999996,-0.000000073,-0.000090712
453,53,-15.300000000,-0.000000000,0.001387894,0.070633944,3.775276668,-0.999999996,-0.000000073,-0.000090712
454,53,-15.250000000,-0.000000000,0.001383358,0.070633731,3.825276668,-0.999999996,-0.000000073,-0.000090712
455,53,-15.200000000,-0.000000000,0.001378822,0.070633518,3.875276667,-0.999999996,-0.000000073,-0.000090712
456,53,-15.150000000,-0.000000000,0.001374287,0.070633305,3.925276667,-0.999999996,-0.000000073,-0.000090712
457,54,-16.800000000,-0.000000000,0.001523962,0.070640331,2.275276674,-0.999999996,-0.000000073,-0.000090712
458,54,-16.750000000,-0.000000000,0.001519426,0.070640118,2.325276674,-0.999999996,-0.000000073,-0.000090712
459,54,-16.700000000,-0.000000000,0.001514890,0.070639906,2.375276674,-0.999999996,-0.000000073,-0.000090712
460,54,-16.650000000,-0.000000000,0.001510355,0.070639693,2.425276673,-0.999999996,-0.000000073,-0.000090712
461,54,-16.600000000,-0.000000000,0.001505819,0.070639480,2.475276673,-0.999999996,-0.000000073,-0.000090712
462,54,-16.550000000,-0.000000000,0.001501284,0.070639267,2.525276673,-0.999999996,-0.000000073,-0.000090712
463,54,-16.500000000,-0.000000000,0.001496748,0.070639054,2.575276673,-0.999999996,-0.000000073,-0.000090712
464,54,-16.450000000,-0.000000000,0.001492212,0.070638841,2.625276673,-0.999999996,-0.000000073,-0.000090712
465,54,-16.400000000,-0.000000000,0.001487677,0.070638628,2.675276672,-0.999999996,-0.000000073,-0.000090712
466,54,-16.350000000,-0.000000000,0.001483141,0.070638415,2.725276672,-0.999999996,-0.000000073,-0.000090712
467,54,-16.300000000,-0.000000000,0.001478606,0.070638202,2.775276672,-0.999999996,-0.000000073,-0.000090712
468,54,-16.250000000,-0.000000000,0.001474070,0.070637989,2.825276672,-0.999999996,-0.000000073,-0.000090712
469,55,-17.500000000,-0.000000000,0.001587460,0.070643312,1.575276677,-0.999999996,-0.000000073,-0.000090712
470,55,-17.450000000,-0.000000000,0.001582924,0.070643099,1.625276677,-0.999999996,-0.000000073,-0.000090712
471,55,-17.400000000,-0.000000000,0.001578389,0.070642886,1.675276676,-0.999999996,-0.000000073,-0.000090712
472,55,-17.350000000,-0.000000000,0.001573853,0.070642673,1.725276676,-0.999999996,-0.000000073,-0.000090712
473,55,-17.300000000,-0.000000000,0.001569318,0.070642460,1.775276676,-0.999999996,-0.000000073,-0.000090712
474,55,-17.250000000,-0.000000000,0.001564782,0.070642247,1.825276676,-0.999999996,-0.000000073,-0.000090712
475,55,-17.200000000,-0.000000000,0.001560246,0.070642035,1.875276676,-0.999999996,-0.000000073,-0.000090712
476,55,-17.150000000,-0.000000000,0.001555711,0.070641822,1.925276675,-0.999999996,-0.000000073,-0.000090712
477,55,-17.100000000,-0.000000000,0.001551175,0.070641609,1.975276675,-0.999999996,-0.000000073,-0.000090712
478,55,-17.050000000,-0.000000000,0.001546640,0.070641396,2.025276675,-0.999999996,-0.000000073,-0.000090712
479,55,-17.000000000,-0.000000000,0.001542104,0.070641183,2.075276675,-0.999999996,-0.000000073,-0.000090712
480,55,-16.950000000,-0.000000000,0.001537568,0.070640970,2.125276675,-0.999999996,-0.000000073,-0.000090712
481,56,-17.700000000,-0.000000000,0.001605602,0.070644164,1.375276678,-0.999999996,-0.000000073,-0.000090712
482,57,-17.950000000,-0.000000000,0.001628280,0.070645228,1.125276679,-0.999999996,-0.000000073,-0.000090712
483,57,-17.900000000,-0.000000000,0.001623745,0.070645015,1.175276678,-0.999999996,-0.000000073,-0.000090712
484,57,-17.850000000,-0.000000000,0.001619209,0.070644802,1.225276678,-0.999999996,-0.000000073,-0.000090712
485,58,-19.000000000,-0.000000000,0.001723528,0.070649699,0.075276683,-0.999999996,-0.000000073,-0.000090712
486,58,-18.950000000,-0.000000000,0.001718992,0.070649486,0.125276683,-0.999999996,-0.000000073,-0.000090712
487,58,-18.900000000,-0.000000000,0.001714457,0.070649273,0.175276683,-0.999999996,-0.000000073,-0.000090712
